,x,y,color
703,254.9597821694977,175.6567730517015,0
704,262.8389333325906,254.32145585876364,0
705,283.42644537509614,248.8309420352953,0
706,198.1626854704665,236.35534628747945,1
707,255.76961772873247,188.68579608389985,0
708,135.38178969923985,233.591681151952,1
709,255.51081781500127,211.8972513134327,0
710,136.2548095504092,176.76793432131572,1
711,120.436951286688,198.23962902453755,1
712,218.5685079247204,248.1278625674064,0
713,96.7659763201813,247.2131859443793,1
714,249.0130249862354,215.47328959197307,0
715,242.48348735697576,232.404524440072,0
716,148.18754789762198,257.658202330248,1
717,286.7031214822608,251.8431725124684,0
718,170.73570253233015,234.30891306932787,1
719,195.00082364850408,219.30776865654883,1
720,258.48284593649163,180.07589665117266,0
721,243.75394975787944,255.95953864585147,0
722,209.0561271884516,191.10693297157752,0
723,149.85120329002118,258.7512436909336,1
724,81.11642208094494,214.82955079317105,1
725,123.5399023939582,187.0332445874551,1
726,125.815504605678,234.99398981073185,1
727,254.5839224324533,295.1818320106029,0
728,327.26827166356185,192.68745108695,0
729,91.24551679820536,243.3048898580345,1
730,93.99679566589118,215.96730838740143,1
731,249.04951108364625,275.2680307630485,0
732,184.57931043584583,193.9823306006372,1
733,266.6893197026992,206.03149209243625,0
734,191.82931506778203,239.4668648752217,1
735,148.39996473892973,224.9128875103773,1
736,77.00572222785055,185.32702464199355,1
737,272.9888697139508,215.6567020838939,0
738,151.81210208277244,221.9372330782779,1
739,137.36405281503983,271.8276066862111,1
740,298.0416799257809,191.48876977263944,0
741,151.4553477153261,285.0205616561302,1
742,297.5963292355886,243.37779975299608,0
743,304.74113396134567,283.9090691779565,0
744,159.5996580580792,217.5417654526017,1
745,273.65047216435624,275.5505583013053,0
746,274.52363584000017,235.72265759672285,0
747,213.5302050733483,222.76192654687043,0
748,154.08050522068572,218.4713652008638,1
749,155.8094473591522,194.4511030776372,1
750,216.4404918822974,170.71550213693774,0
751,165.75945465526178,264.1298775804216,1
752,168.69934208371586,251.698957305184,1
753,259.6869445687778,211.6174182171081,0
754,254.97482941836685,238.56465430550503,0
755,251.82888800894884,260.2685317594795,0
756,289.81785538797124,214.51612350133075,0
757,112.52308134882227,267.6092558763274,1
758,148.32966169272115,221.611754386876,1
759,142.0782252020619,215.62151076192785,1
760,155.2537875118733,213.0974774273193,1
761,272.70826655612615,253.6475087398221,0
762,221.6806140894237,197.681258484253,0
763,70.75304338169326,273.05982537424006,1
764,251.31818833898183,239.7092489688799,0
765,121.6398390596826,262.80321554954924,1
766,152.09309809370973,228.4585376702356,1
767,103.481516973534,253.3703229094373,1
768,191.8182956576748,300.61382314883616,1
769,280.418153972845,211.06419174428456,0
770,274.18575503383084,217.2960785090896,0
771,297.73204745126395,195.883078425852,0
772,159.2426823237862,212.1204743492385,1
773,193.6020065790632,243.5467299764985,0
774,116.09392291244026,192.398282114254,1
775,255.2046155315578,270.5467407561231,0
776,158.88226873609142,215.0827511758561,1
777,131.97351540079012,192.8990836896401,1
778,259.01912231389895,274.2485283981546,0
779,238.6938182427189,278.4791421311381,0
780,152.45268569214647,226.72354589444683,1
781,276.3129848286353,277.11069856200675,0
782,260.7253380392602,254.87045172581244,0
783,133.2145412161388,285.726397292113,1
784,246.36766469271376,264.4687740790764,0
785,209.4166763081229,208.66750885156168,0
786,150.59400157614238,200.31334936464933,1
787,295.62191328476587,249.17080719617152,0
788,164.5333517806231,254.2290313746399,1
789,217.1892118941649,246.38794434557727,1
790,133.74115374259054,263.68212808587424,1
791,234.32108286970853,242.958014734904,0
792,174.1887400018512,234.4484704554585,1
793,204.1421841210133,236.4107351267664,0
794,187.563877913308,293.7417998932172,1
795,134.97411584998702,244.2476148070793,1
796,103.95911261458792,216.63157867617352,1
797,164.9033829592651,226.95319191663964,1
798,232.4276483884086,220.2195559463045,0
799,111.3434444195614,282.30871977594364,1
800,156.96909404262954,222.4871942084673,1
801,138.1435937542846,275.3969540945461,1
802,110.08988981242037,308.8775672582348,1
803,142.78795468503137,231.1168830416364,1
804,160.6441324591918,204.40441454002803,1
805,206.2755265041577,290.3433363845519,0
806,251.95637267946543,209.8572619507148,0
807,205.9253270510873,262.99806019190726,1
808,295.4099752895314,255.2108338585365,0
809,203.9833783340825,268.2435023922509,0
810,116.06910202054284,229.20092016517032,1
811,301.9178551500879,223.6135077539701,0
812,276.227633059285,239.9164417930512,0
813,100.31542095587012,252.4623055663192,1
814,280.5936555937435,221.65111915969285,0
815,182.02264253478324,196.8043123645929,1
816,86.29936815463756,243.33826966160788,1
817,182.47029978388704,286.34372854048206,1
818,238.61605871993868,219.6382736099252,0
819,329.23992652402245,246.64203367649336,0
820,310.8188893073391,240.72121365738607,0
821,145.56856489479136,267.7264402633553,1
822,248.42004118870005,229.62932412627708,0
823,239.82469856090967,181.12838474933744,0
824,111.43791325505516,219.37176278063447,1
825,203.93668430051991,208.1710170230088,0
826,90.98158846241913,239.76466355242508,1
827,148.95412061466044,311.48827530771507,1
828,206.964577935421,208.78012246423995,0
829,72.35852102507293,217.446999083923,1
830,191.58297868274016,263.76116341274343,1
831,291.5047707621279,212.509731479232,0
832,142.28244810324105,171.1884673375193,1
833,263.20576699010945,197.8824576813272,0
834,137.18731176799386,313.58723692971495,1
835,140.36670652374687,290.8746691005518,1
836,187.27061382641293,237.3356553352037,1
837,149.03788414178436,170.64154510673177,1
838,203.2736004365992,248.8802175281796,0
839,295.51410512990225,203.75920699746484,0
840,272.3197287387088,229.1270340271261,0
841,264.3010983138432,243.0525382714453,0
842,141.30200595519705,196.77360024031216,1
843,108.7439669379194,237.79607114532104,1
844,145.8898723493891,229.2856436820913,1
845,233.9544436533601,281.2321104887257,0
846,189.602184228754,269.10972365369383,1
847,113.288327369657,182.96190641590536,1
848,198.0667848748172,240.6094082195467,0
849,128.9489083976718,267.7043812915395,1
850,261.47661326940585,243.3526718395141,0
851,304.8016603996169,207.51228319028075,0
852,105.7172841376703,224.28253957567773,1
853,307.2297237269134,219.93788677457144,0
854,220.26124000688185,220.35264634857924,0
855,277.62900204309005,249.45753058219609,0
856,233.62735235871563,219.79518228174803,0
857,273.3554854585706,199.6290601238916,0
858,178.50950903645577,237.7716621867033,1
859,142.2076946601484,213.9913717159405,1
860,171.82513737825775,271.7105026807473,1
861,141.07838458124073,305.9195842866286,1
862,153.4573441401675,253.13309572771752,1
863,116.83021308058376,293.0054831262119,1
864,106.08561873288522,222.2172845650899,1
865,240.74736870182088,285.98613939488695,0
866,186.31435348635705,286.72077179228665,1
867,151.126453001682,277.6075000874388,1
868,144.36760033251346,245.605085414278,1
869,175.36472273306936,265.82841751919426,1
870,275.0707224863391,211.23560407820656,0
871,136.46044207191864,277.2902527732387,1
872,154.78511737857997,224.504235599014,1
873,157.4679340435244,260.431027519074,1
874,314.69009953617183,215.4128354976167,0
875,287.86126853494994,209.594754062233,0
876,236.22515253112587,175.14203879414947,0
877,285.361940303138,260.7781665758849,0
878,267.37895200202536,161.86117510910677,0
879,147.35821593844585,247.8140940138752,1
880,163.0221970244928,228.44303550864663,1
881,293.22770099259355,202.69088750470607,0
882,274.0409995913266,296.70723441769974,0
883,137.5370337820521,194.85693129256444,1
884,225.9603708051816,222.9370931503877,0
885,84.95509245748221,253.72717165231444,1
886,103.0395984990932,207.99280082166857,1
887,251.18664368091044,216.30499907699848,0
888,206.135607114419,184.68252952840336,1
889,263.54549435701733,245.9478286418089,0
890,328.9006598773399,184.9772972435737,0
891,207.6962170930153,227.8975322592944,1
892,259.06218655180754,256.3980513996854,0
893,211.71078202135908,213.083198897278,1
894,243.44387471221447,246.27809083674305,0
895,159.63644858049855,294.4630989148197,1
896,229.30327277771048,225.28079029275992,1
897,186.23152939148704,204.272862840741,1
898,198.89060292911955,255.860295850586,1
899,163.00124488622066,286.2093170899355,1
900,233.82260389195443,271.6650543924878,0
901,269.416824778922,243.51785685243848,0
902,257.77506087623783,184.38595027853623,0
903,119.77434183614903,198.7855409205636,1
904,302.7570746753959,215.2545004495374,0
905,119.41055017917849,284.5216407406862,1
906,177.67700361356566,261.9021385493927,1
907,182.66571274770803,266.5357087936316,1
908,127.76439693371384,273.1467687479136,1
909,134.97644778029462,296.49928452998574,1
910,129.61929814798285,245.3752331713449,1
911,236.5673829495529,252.981084881556,0
912,157.83272620010212,240.1970848876033,1
913,285.7770713619289,194.59950621651868,0
914,258.0292810051426,226.04584122085183,0
915,154.30223233242742,267.3024800634718,1
916,73.08017285214996,246.3786932827727,1
917,264.739343969641,261.9085348750898,0
918,166.07619522805894,219.1258852100185,1
919,239.1668037268656,195.4825645092194,0
920,282.9341271285566,189.75149718810349,0
921,114.8168095277644,248.5165145447205,1
922,93.96824105728504,202.119666645054,1
923,151.7305908864248,265.2740189711309,1
924,149.66125214646362,187.5883062911673,1
925,80.51141932548053,284.14056816844084,1
926,268.57283252762005,247.0081707173549,0
927,140.34772579458382,241.0860472765052,1
928,271.1842995293814,162.55379848830364,0
929,234.02165876034456,232.2601501659805,0
930,185.1737399808549,309.0981326053224,1
931,239.59778008823304,174.23999530505878,0
932,249.65757411915808,254.571519871842,0
933,162.731031554793,205.34446649828143,1
934,104.7401918306487,224.4561379579156,1
935,201.71013415287888,233.7076850089155,1
936,278.5654496744299,252.35068765021737,0
937,266.41163586291907,268.88131661924,0
938,112.7850433291863,243.154381331566,1
939,111.64050690642428,228.4195559901337,1
940,256.6247480304363,215.46186563507405,0
941,114.22307108757958,263.002196095585,1
942,143.6283032778466,259.31032098348504,1
943,174.15756972260886,228.08898878645385,1
944,137.37238670395556,287.65949233453813,1
945,262.50459339103645,257.85934065238905,0
946,280.21625176303024,255.9533509136674,0
947,98.53293483607952,242.7163360156041,1
948,178.66175316854248,192.9439604955148,1
949,260.68762051764537,272.92202844860856,0
950,134.24112295601026,184.87451343919884,1
951,184.9349224125449,220.83478242240608,1
952,231.7829894482711,294.9921004306392,0
953,302.39698708562565,212.15848844838192,0
954,286.70911773983823,209.65441001097184,0
955,152.23879043309591,198.9283874205261,1
956,217.08334918522047,216.77175273190664,0
957,139.97696335629354,208.5116408267802,1
958,291.25691437232564,227.6673698214272,0
959,305.3098227751043,283.7882615885975,0
960,265.3111491774405,218.80949982974363,0
961,219.240274765928,247.90026792691387,0
962,154.96179781562284,288.7658245047713,1
963,262.6461091661154,219.89765910543693,0
964,225.40879439793065,220.1253503665237,0
965,90.23539480649372,250.83828213353505,1
966,162.4305089646455,217.7245765012132,1
967,176.6527708904811,220.52674762471017,1
968,148.9200410162566,235.2807885030283,1
969,111.22368544577128,287.2459632722843,1
970,249.3571744198224,197.53060690441075,0
971,99.60271473634911,260.88823727314485,1
972,267.60837391376594,216.903451392295,0
973,298.51002293773786,239.88358890418823,0
974,281.84987001209845,264.2536975224032,0
975,109.55318097669166,249.85268841356745,1
976,257.3913486869949,208.0614456337105,0
977,222.75896775431272,247.81582262434404,0
978,273.58924539655345,199.936489274082,0
979,244.30320023903715,258.12629205384894,0
980,143.78823251629368,176.8638292314735,1
981,296.36061809894017,234.4257036777101,0
982,259.56158296142337,195.1345157066928,0
983,180.56195266194567,249.1277150629338,1
984,232.9305695000883,255.00811514831275,0
985,320.2174384669591,222.0402498206689,0
986,242.89963448275768,186.84874472342048,0
987,289.14617989723695,231.2011877983214,0
988,138.09267733845348,287.7351494559223,1
989,160.35311151943395,245.97083496323123,1
990,297.46513228014527,273.40714528432085,0
991,256.38439567038125,259.0365219340154,0
992,281.6078949343358,182.05472950350867,0
993,161.2377462075148,192.9582659233633,1
994,216.7434494643636,208.5510547269083,0
995,238.53702255893845,247.95847711595115,0
996,260.1878508649391,258.89341566075007,0
997,159.308603483987,221.4296031327051,1
998,188.2759864420421,176.8735827785518,1
999,167.3091748003552,261.7516321033368,1
1000,222.21314505369355,237.67243360352268,0
1001,207.6548867870301,253.3852917775168,1
1002,205.89809442664125,268.3490951088203,1
1003,137.641489122787,217.9852468927288,1
1004,135.81045488865834,289.9818728187492,1
1005,243.7236841756589,257.5170326166401,0
1006,274.14190459509985,203.76059762846603,0
1007,285.63411864739555,260.9099483614899,0
1008,103.03494742351998,236.41752234964167,1
1009,221.06413283060752,229.41271474650705,0
1010,252.4728853054853,252.5354860069949,0
1011,242.03490513277544,273.1490387230071,0
1012,245.54763694039656,247.62226245487963,0
1013,121.14347852232174,265.9181929844587,1
1014,164.14247002281792,205.8681478718451,1
1015,306.37414267136506,190.9517837583184,0
1016,152.31997863518754,267.18009227442207,1
1017,234.4542221689474,218.34926248463887,0
1018,263.62963065654225,172.06994386816564,0
1019,120.4866345982609,201.01324986014336,1
1020,265.2699829172365,197.4043777638188,0
1021,233.62910208637325,235.66437914573407,0
1022,271.3616183284028,226.7346243875988,0
1023,272.1394997353722,183.00992447224093,0
1024,273.8875257742821,266.11161720520306,0
1025,175.2027057695291,269.1375252611574,1
1026,208.5037198002199,277.2696987872258,1
1027,136.74400693029634,237.9068986626828,1
1028,269.9169558279472,205.9848919607843,0
1029,256.19782277713364,292.9674998309447,0
1030,213.2804603868174,242.2822066280886,0
1031,94.8045837675867,217.008508461572,1
1032,117.6032055718258,227.51488737933005,1
1033,216.8179599430916,262.6853784331492,0
1034,159.89851061279705,179.11492656087603,1
1035,154.31639208992502,293.374415813232,1
1036,304.2638742390387,187.9040254829187,0
1037,218.9418790590194,266.9874722088202,0
1038,242.0690672731836,256.5366908432402,0
1039,152.82674893399405,205.61043064488496,1
1040,292.1725420831333,217.1586413503956,0
1041,142.91572141930698,257.98468816377897,1
1042,188.57032870231225,242.4959898525657,1
1043,233.88804042977063,274.5756538307496,0
1044,200.50408816467228,240.48638039143168,1
1045,117.391678290056,271.5201624794414,1
1046,299.83813579824874,232.48024877241687,0
1047,83.2578887611532,311.9244411658572,1
1048,188.57690382323383,198.429320465515,1
1049,80.40057044570375,203.35764085704523,1
1050,220.8846414382184,281.88367430560686,0
1051,223.30868335557776,237.5786140295801,0
1052,164.43447660474095,255.63792352162844,1
1053,124.71815617812358,181.6316566707409,1
1054,243.5976658677139,214.9793300337029,0
1055,309.2612001267177,187.56959697057192,0
1056,127.56012918928656,260.75920483731966,1
1057,154.1195800738746,305.48674098658364,1
1058,174.73649747163313,257.556139677128,1
1059,139.94069071423706,218.8959695802783,1
1060,152.38273905392853,223.5288119066601,1
1061,257.9970007016482,260.03569236421095,0
1062,119.07472718496795,220.29343723454505,1
1063,136.25293645932888,213.7713773404577,1
1064,174.2811840427246,235.42074365050945,1
1065,150.6786526147301,241.3143217258646,1
1066,157.28514237833235,290.65819507589566,1
1067,111.89888666368776,226.4145357184213,1
1068,233.2260376460057,287.6921899102236,0
1069,92.7957383355558,265.74600519966265,1
1070,241.5088235691153,234.73800167405912,0
1071,268.36431745202793,253.239574503528,0
1072,195.53354727138705,233.66177540895308,1
1073,252.1794470770237,265.1709977419723,0
1074,208.05776471586069,211.9747209064856,0
1075,144.45159918229575,250.56445937151344,1
1076,116.80896524174328,251.4114182231252,1
1077,259.0867006566001,181.9907534944849,0
1078,171.4450109582743,299.5224734443009,1
1079,95.56571632187618,200.4905350188025,1
1080,227.4680863082281,245.66513081168648,0
1081,289.1916588168609,217.40870537240767,0
1082,315.7792125438519,206.8012254575953,0
1083,176.05480176547889,241.8488123544865,1
1084,88.13367711919923,250.06042339596056,1
1085,110.50713095389445,266.3650143785844,1
1086,272.49021765899454,219.82175016829245,0
1087,145.17150827521104,200.2065624372776,1
1088,157.478102165489,193.0852003792638,1
1089,210.10445600813264,209.7375333553477,0
1090,196.143892772266,225.9888745851575,1
1091,109.31871311847576,185.44069165977143,1
1092,293.03801561448967,249.1085578191177,0
1093,129.68135702264874,257.0251489633413,1
1094,154.81826636828464,189.31413972899333,1
1095,199.2586675276254,224.28818245109312,0
1096,171.2701784596396,223.09355614623783,1
1097,139.00381585326815,272.2651925884559,1
1098,231.34034947252,228.20705411548352,0
1099,205.5788966269956,221.05141241951165,0
1100,121.53717667938508,283.6753952335964,1
1101,67.82561472628305,276.96968386345253,1
1102,272.1690910588073,200.24679954461047,0
1103,80.76463986722399,241.3308300064968,1
1104,113.54510934637358,200.02338712942003,1
1105,94.35774899959634,295.93406540624886,1
1106,180.52644966452223,216.11353051949544,1
1107,199.56763671548447,242.3055009591636,1
1108,136.14969468806984,272.08955315026594,1
1109,228.79719731246848,220.2185418770184,0
1110,77.41127281470168,302.800361822574,1
1111,175.3636719377293,282.70595189872927,1
1112,153.22187518032,291.4664771180248,1
1113,124.97872350473531,267.94840326751967,1
1114,246.3247712533996,201.1336179784693,0
1115,86.23021226370264,300.4611379695539,1
1116,268.2911097866129,225.95839665196792,0
1117,169.8504839813481,261.4009555476771,1
1118,157.33494933636572,247.30492498425164,1
1119,110.36249947779235,257.9773438186745,1
1120,302.5878774410688,248.5487953513937,0
1121,303.2357796040788,191.2228719658897,0
1122,185.8596534712781,247.23015954296017,1
1123,187.33256993928435,208.6228451390272,1
1124,181.1192275968926,222.512693104486,1
1125,263.8703855528813,274.87890452607974,0
1126,271.3525061409205,234.88887905229404,0
1127,75.7322328853632,232.04922567030133,1
1128,276.2335994846514,223.6454044324324,0
1129,164.21559896649484,237.18203970993952,1
1130,272.4511652118273,251.53955578779988,0
1131,178.88169974366858,235.97770737531064,1
1132,116.78283904749564,286.8607942879409,1
1133,84.79356423967977,219.2522317681093,1
1134,119.11352833434526,242.8196697701497,1
1135,89.16891822491667,234.87685373182865,1
1136,198.86469506408145,228.396470380839,0
1137,118.9832283221558,266.4049924072569,1
1138,262.9875861417329,206.94369493905265,0
1139,221.14603290965604,262.12018949224404,0
1140,178.1323910033092,219.8647094924661,1
1141,133.8172595065068,260.686752714772,1
1142,121.48561986270848,290.78938628195544,1
1143,264.1671378477791,272.13880109005174,0
1144,272.0302627428556,247.93337914730515,0
1145,148.7830316028428,193.6238286345244,1
1146,224.8597531135485,266.09691778397087,0
1147,258.7477528479152,251.7958039941772,0
1148,109.62301424740336,235.4463090983626,1
1149,230.9159119903732,222.2376385340025,0
1150,249.78160390461173,224.13620803009675,0
1151,104.79113769830352,220.9728477800845,1
1152,202.8584715197775,254.32903971141144,1
1153,186.7140049632338,266.56995231799874,1
1154,125.56505961643822,246.2266051536723,1
1155,159.12365661544655,208.4215602779252,1
1156,111.03265806814038,284.61280373701544,1
1157,295.0108616899431,253.61632421531328,0
1158,203.405120472082,243.82757496271464,0
1159,139.43872251986352,242.20530620853728,1
1160,283.2256144294124,181.5333707699518,0
1161,254.99672181371363,267.82981579661526,0
1162,146.11119403102546,200.40131830912696,1
1163,262.99876129271735,215.87036679890463,0
1164,121.81734413063836,206.4742577073102,1
1165,229.13259979787176,242.7050498859768,0
1166,216.27815823613585,250.0371676350429,0
1167,278.82616682669016,229.36668154682928,0
1168,89.61524692575205,238.06175071173448,1
1169,217.2108066978205,309.11537761275844,0
1170,205.95253999269352,194.87918983527288,1
1171,267.6037482802304,267.5457493714813,0
1172,81.40709857405824,196.13673386681543,1
1173,137.04103866354322,184.8092617010581,1
1174,123.86413241025508,263.2804651213075,1
1175,156.18059738223556,289.4977571822459,1
1176,155.04695572486847,254.35873329664457,1
1177,235.59623612081944,210.37496350968323,0
1178,160.94843325200995,272.1845218867506,1
1179,78.62136185235387,248.6692749308501,1
1180,95.3321762681886,220.59190086184304,1
1181,109.04543239921848,265.94013704431734,1
1182,148.0097255923268,239.23604268204588,1
1183,321.5439120124495,227.1792471724657,0
1184,167.9135104425061,243.9752568117373,1
1185,82.04312940486628,267.4866870246962,1
1186,286.46251592691203,181.8192259219857,0
1187,194.0233843475016,196.299161208734,0
1188,163.78020292295326,285.5973219761904,1
1189,246.19665053594093,285.70931898998896,0
1190,243.103102985212,232.5794375014856,0
1191,135.04686513021272,243.28809448793623,1
1192,276.2698978132168,212.734074241592,0
1193,248.9875094351868,228.9917552096092,0
1194,126.16922120986784,185.07122323345183,1
1195,243.91543185205924,187.8977791273445,0
1196,243.23893583131547,180.3263758872968,0
1197,118.27458160523967,261.14399467919947,1
1198,254.05254761442671,247.0684851212756,0
1199,173.7659824072082,189.41551176894848,1
1200,304.7862576783922,286.7875345002977,0
1201,252.29697757822456,230.1658459171564,0
1202,222.3979576484899,222.36615744030047,0
1203,225.05278227867865,192.46282704218663,0
1204,213.85765977033515,228.96441701626333,0
1205,77.54689213291684,224.53329693823468,1
1206,292.73035796625817,235.9044080187676,0
1207,195.5418427237932,231.22083629683365,1
1208,277.836066887425,249.6820722573068,0
1209,299.7114099686668,236.21142238192868,0
1210,222.9364594051452,240.42003060471188,0
1211,207.1671801637479,199.2472575361885,1
1212,291.7157188673337,295.7667028082792,0
1213,128.90532545884233,302.27332440354866,1
1214,199.68209298277355,242.3083160822105,0
1215,309.64323472065075,219.8563741372965,0
1216,120.35418532562588,239.17700584113257,1
1217,87.30425653112312,288.8580683475913,1
1218,218.7548134013648,238.3997931679276,1
1219,74.57565052181022,180.3106701753144,1
1220,154.9035656481133,233.68944587179269,1
1221,287.4071739878259,244.0086135715985,0
1222,149.989604248521,220.7941501552656,1
1223,281.29117216077003,271.1991802123087,0
1224,255.82012829981647,226.4830459717921,0
1225,278.7270223933953,250.8296326208091,0
1226,194.68711007119663,199.44220023206788,0
1227,157.18372159445357,240.4269430844797,1
1228,266.6589654145732,257.5143869096867,0
1229,88.00236836425547,247.97543468583623,1
1230,157.62557203862687,201.67065251664707,1
1231,115.16873427117898,243.08593255293167,1
1232,263.9811075390123,269.76913479732355,0
1233,121.75047623018492,200.2094723049363,1
1234,289.84177381844336,228.75447953912428,0
1235,310.31992518165754,228.7479893707252,0
1236,205.69473295984,222.20199392006617,0
1237,105.5301594717993,194.39233972245128,1
1238,232.54657039391853,212.2842099567029,0
1239,244.2683629376916,242.532840797812,0
1240,327.0342608108744,216.32169965872683,0
1241,310.8461489424035,220.029742775882,0
1242,94.8726675891144,276.0974992770889,1
1243,111.5076026770034,232.1315623545438,1
1244,127.70263246855826,234.62055412365817,1
1245,194.0872764286328,235.0953538289257,0
1246,250.8349509786454,196.83974401588105,0
1247,284.8596748404493,218.9858356232197,0
1248,253.1353622922471,260.92705923046583,0
1249,245.0846721284213,245.6424569109681,0
1250,108.70756633457528,299.11408847078,1
1251,255.8846976146013,218.0307913377731,0
1252,119.6499795988046,212.82812751063068,1
1253,266.4569420186658,200.41887720417728,0
1254,144.62702949820022,283.6799630711494,1
1255,275.0729281268307,223.88468308973057,0
1256,280.0923175538305,202.9652500630444,0
1257,287.30751770111016,256.67589174252936,0
1258,107.75225005525512,255.48562882506675,1
1259,127.4715316027618,233.626628696469,1
1260,243.9625440460926,224.7112939989864,0
1261,89.63641113128085,230.19481132580776,1
1262,162.30729995595237,272.7078343922561,1
1263,106.45079535063098,229.97867453559667,1
1264,164.44291308622883,187.2780016879059,1
1265,105.85527124177352,243.68045025962263,1
1266,262.373347943051,216.18850266173,0
1267,302.80338416724254,212.7897202180391,0
1268,179.7158936150034,223.83486634832417,1
1269,242.1564884344804,266.58475423741027,0
1270,304.415989425363,249.8895353987685,0
1271,190.2991406938068,238.54330955292167,1
1272,219.4064209308728,222.674350435034,0
1273,170.68461011566689,245.71569631876488,1
1274,184.90379394205027,245.8301485056268,1
1275,230.04136361487724,248.3249937063873,0
1276,102.07816155575384,302.1932219821504,1
1277,131.45737356443152,278.2003167404102,1
1278,233.73140379303229,183.53701872456864,0
1279,292.4323346139517,251.09290849328485,0
1280,153.69912379077692,193.9836182806289,1
1281,104.66472141421563,232.0587075466102,1
1282,142.7474453691146,260.80744181721275,1
1283,105.82039052384567,231.620237395697,1
1284,137.26504484740343,222.9393288382847,1
1285,145.26332758001354,220.4566290478649,1
1286,90.88200528250348,246.06373558317264,1
1287,119.50133314004644,218.4542573561297,1
1288,264.2903506846272,236.6290427993079,0
1289,242.88141821399788,231.27716894114803,0
1290,115.81054519788292,236.72259795509217,1
1291,244.5503384125224,283.9746415500563,0
1292,242.8460500893978,176.55508809502027,0
1293,212.06311023255893,198.5881772529997,0
1294,308.25177039264776,237.8884653120662,0
1295,163.9375588878702,186.34066655323429,1
1296,281.4031840039504,234.4425810924992,0
1297,290.32350543629167,184.77264429707384,0
1298,203.1063501461788,234.0587017873616,1
1299,294.9739620123866,264.0678790987824,0
1300,237.8048607885894,243.8142914004784,0
1301,204.48461911863865,237.0523651128194,0
1302,304.03439538870487,265.4071171574125,0
1303,234.70684773861035,270.2707552026633,0
1304,240.9864288375099,189.58739531406948,0
1305,212.2504745905468,238.49471405767807,0
1306,163.39453418517553,215.32453479675647,1
1307,157.7697134119446,233.7392214602341,1
1308,82.20008719719584,249.5206834801491,1
1309,143.56247667847276,229.0398602122292,1
1310,148.45131116172053,260.92733081723514,1
1311,290.77767835909407,248.41421751511328,0
1312,117.12390403900643,259.0028408410009,1
1313,166.44344537758894,260.9291376569006,1
1314,264.16796396353385,181.0122278742228,0
1315,285.58902197023593,272.87561220593,0
1316,125.3202884476427,274.40005175181614,1
1317,221.56270568683763,201.6011601221693,0
1318,311.94402375794743,263.11865845955333,0
1319,178.01307255159395,221.5890546632997,1
1320,155.5292092219853,234.43569034310647,1
1321,108.25829845887972,189.1853195709581,1
1322,297.189310957899,208.23448335269407,0
1323,254.6112885407938,297.044487604683,0
1324,284.77474427093136,226.369838464626,0
1325,170.17705376658228,259.428255331119,1
1326,159.95782809890312,203.17420356575929,1
1327,246.6324353302429,259.25118604801605,0
1328,246.48690758988585,217.3886130487623,0
1329,134.82752956202643,280.4657551796995,1
1330,83.78681891203429,210.03929249000856,1
1331,300.47406275110853,260.1331933081624,0
1332,92.20016050775382,217.70693528568253,1
1333,250.1426588432182,268.1327403135733,0
1334,224.204715425308,295.5068413834763,0
1335,320.8104287198526,233.101829643995,0
1336,240.2612590019358,199.03708246810044,0
1337,113.89976212156888,204.7458971923729,1
1338,290.0576345670069,190.1933562952696,0
1339,270.87806187045936,268.94786453466105,0
1340,113.4901117322688,212.81761154753443,1
1341,210.98306901675744,185.2825133679252,1
1342,182.9461584935916,208.6522447845001,1
1343,254.7040724907411,254.53516489157488,0
1344,154.88947272101692,193.7376743740428,1
1345,229.06913143911163,262.28268908984074,0
1346,291.45212750158834,259.7274039494748,0
1347,133.33579599797716,265.549353749213,1
1348,191.43346707496312,197.5146121046064,1
1349,176.40666716881182,178.74222680506253,1
1350,204.9662892863449,183.3305452183737,1
1351,262.0318543770264,239.99931778164893,0
1352,72.10784192713518,266.7949427954835,1
1353,276.619268230716,202.56080209809195,0
1354,153.77897706666636,202.39602410485656,1
1355,303.6404832260061,217.1499574451633,0
1356,281.8790355358699,210.28443970589944,0
1357,250.49411381590963,172.3880237456034,0
1358,156.27425647475596,302.74062080125134,1
1359,221.05166797197683,176.45642210535738,0
1360,105.06991212273,271.916336156446,1
1361,119.49855832583108,235.2841177431184,1
1362,251.2600719845102,226.15699697167136,0
1363,217.0356954492745,227.30639186413424,1
1364,281.0637769300706,229.42184527644253,0
1365,162.49324153233653,235.1957768952924,1
1366,276.48294590981936,280.6893442428905,0
1367,238.66551298666283,239.0318570366728,0
1368,270.3244336734086,231.21148040943595,0
1369,198.49760504933784,202.4225400308829,0
1370,104.7230498584884,208.3230519997741,1
1371,223.56868917815163,293.63199082054945,0
1372,150.54260819518294,172.69788424844813,1
1373,202.75930759736795,243.36938217725915,0
1374,175.8367768264693,262.1884355726259,1
1375,273.19570117440367,270.6268428622924,0
1376,162.55822042194387,302.43977534388034,1
1377,186.2929566884456,216.35812219688023,1
1378,142.83020033278493,298.0109546599169,1
1379,127.72415441317524,265.7576700940042,1
1380,256.51093024705483,257.5441185684864,0
1381,93.20808658072434,266.6025928727049,1
1382,88.93436804727094,237.24391441386427,1
1383,147.36474624425804,236.40253067367289,1
1384,140.29745241912454,250.72838497195448,1
1385,65.91359336368636,229.8224258712795,1
1386,119.72502193565748,185.18904045245955,1
